did,oid,ent,sectionId,laneIndex,xCoord,yCoord,time,speed,travelledDistance,acceleration
462536,1844,346,1435,2,449617.22,210207.66,450.4,46.6,4700.86,0.0
462536,1844,347,1435,2,449627.37,210205.58,451.2,46.6,4711.22,0.0
462536,1844,348,1435,2,449637.06,210203.65,452.0,42.35,4721.1,-1.48
462536,1844,349,1435,2,449645.17,210202.1,452.8,31.99,4729.36,-3.6
462536,1844,350,1435,2,449651.09,210200.99,453.6,22.15,4735.38,-3.42
462536,1844,351,1435,2,449654.95,210200.3,454.4,13.18,4739.3,-3.12
462536,1844,352,1435,2,449657.03,210199.93,455.2,5.81,4741.41,-2.56
462536,1844,353,1435,2,449657.81,210199.79,456.0,1.33,4742.2,-1.56
462536,1844,354,1435,2,449657.96,210199.76,456.8,0.07,4742.36,-0.44
462536,1844,355,1435,2,449657.97,210199.76,457.6,0.0,4742.37,-0.03
462536,1844,356,1435,2,449657.97,210199.76,458.4,0.0,4742.37,0.0
462536,1844,357,1435,2,449657.97,210199.76,459.2,0.0,4742.37,0.0
462536,1844,358,1435,2,449657.97,210199.76,460.0,0.0,4742.37,0.0
462536,1844,359,1435,2,449657.97,210199.76,460.8,0.0,4742.37,0.0
462536,1844,360,1435,2,449657.97,210199.76,461.6,0.0,4742.37,0.0
462536,1844,361,1435,2,449657.97,210199.76,462.4,0.0,4742.37,0.0
462536,1844,362,1435,2,449657.97,210199.76,463.2,0.0,4742.37,0.0
462536,1844,363,1435,2,449657.97,210199.76,464.0,0.0,4742.37,0.0
462536,1844,364,1435,2,449657.97,210199.76,464.8,0.0,4742.37,0.0
462536,1844,365,1435,2,449657.97,210199.76,465.6,0.0,4742.37,0.0
462536,1844,366,1435,2,449657.97,210199.76,466.4,0.0,4742.37,0.0
462536,1844,367,1435,2,449657.97,210199.76,467.2,0.0,4742.37,0.0
462536,1844,368,1435,2,449657.97,210199.76,468.0,0.0,4742.37,0.0
462536,1844,369,1435,2,449657.97,210199.76,468.8,0.0,4742.37,0.0
462536,1844,370,1435,2,449657.97,210199.76,469.6,0.0,4742.37,0.0
462536,1844,371,1435,2,449657.97,210199.76,470.4,0.0,4742.37,0.0
462536,1844,372,1435,2,449657.97,210199.76,471.2,0.0,4742.37,0.0
462536,1844,373,1435,2,449657.97,210199.76,472.0,0.0,4742.37,0.0
462536,1844,374,1435,2,449657.97,210199.76,472.8,0.0,4742.37,0.0
462536,1844,375,1435,2,449657.97,210199.76,473.6,0.0,4742.37,0.0
462536,1844,376,1435,2,449657.97,210199.76,474.4,0.0,4742.37,0.0
462536,1844,377,1435,2,449657.97,210199.76,475.2,0.0,4742.37,0.0
462536,1844,378,1435,2,449657.97,210199.76,476.0,0.0,4742.37,0.0
462536,1844,379,1435,2,449657.97,210199.76,476.8,0.0,4742.37,0.0
462536,1844,380,1435,2,449657.97,210199.76,477.6,0.0,4742.37,0.0
462536,1844,381,1435,2,449657.97,210199.76,478.4,0.0,4742.37,0.0
462536,1844,382,1435,2,449657.97,210199.76,479.2,0.0,4742.37,0.0
462536,1844,383,1435,2,449657.97,210199.76,480.0,0.0,4742.37,0.0
462536,1844,384,1435,2,449657.97,210199.76,480.8,0.0,4742.37,0.0
462536,1844,385,1435,2,449657.97,210199.76,481.6,0.0,4742.37,0.0
462536,1844,386,1435,2,449657.97,210199.76,482.4,0.0,4742.37,0.0
462536,1844,387,1435,2,449657.97,210199.76,483.2,0.0,4742.37,0.0
462536,1844,388,1435,2,449657.97,210199.76,484.0,0.0,4742.37,0.0
462536,1844,389,1435,2,449657.97,210199.76,484.8,0.0,4742.37,0.0
462536,1844,390,1435,2,449657.97,210199.76,485.6,0.0,4742.37,0.0
462536,1844,391,1435,2,449657.97,210199.76,486.4,0.0,4742.37,0.0
462536,1844,392,1435,2,449657.97,210199.76,487.2,0.0,4742.37,0.0
462536,1844,393,1435,2,449657.97,210199.76,488.0,0.0,4742.37,0.0
462536,1844,394,1435,2,449657.97,210199.76,488.8,0.0,4742.37,0.0
462536,1844,395,1435,2,449657.97,210199.76,489.6,0.0,4742.37,0.0
462536,1844,396,1435,2,449657.97,210199.76,490.4,0.0,4742.37,0.0
462536,1844,397,1435,2,449657.97,210199.76,491.2,0.0,4742.37,0.0
462536,1844,398,1435,2,449657.97,210199.76,492.0,0.0,4742.37,0.0
462536,1844,399,1435,2,449657.97,210199.76,492.8,0.0,4742.37,0.0
462536,1844,400,1435,2,449657.97,210199.76,493.6,0.0,4742.37,0.0
462536,1844,401,1435,2,449657.97,210199.76,494.4,0.0,4742.37,0.0
462536,1844,402,1435,2,449657.97,210199.76,495.2,0.0,4742.37,0.0
462536,1844,403,1435,2,449657.97,210199.76,496.0,0.0,4742.37,0.0
462536,1844,404,1435,2,449657.97,210199.76,496.8,0.0,4742.37,0.0
462536,1844,405,1435,2,449657.97,210199.76,497.6,0.0,4742.37,0.0
462536,1844,406,1435,2,449657.97,210199.76,498.4,0.0,4742.37,0.0
462536,1844,407,1435,2,449657.97,210199.76,499.2,0.0,4742.37,0.0
462536,1844,408,1435,2,449657.97,210199.76,500.0,0.0,4742.37,0.0
462536,1844,409,1435,2,449657.97,210199.76,500.8,0.0,4742.37,0.0
462536,1844,410,1435,2,449657.97,210199.76,501.6,0.0,4742.37,0.0
462536,1844,411,1435,2,449657.97,210199.76,502.4,0.0,4742.37,0.0
462536,1844,412,1435,2,449657.97,210199.76,503.2,0.0,4742.37,0.0
462536,1844,413,1435,2,449657.97,210199.76,504.0,0.0,4742.37,0.0
462536,1844,414,1435,2,449657.97,210199.76,504.8,0.0,4742.37,0.0
462536,1844,415,1435,2,449657.97,210199.76,505.6,0.0,4742.37,0.0
462536,1844,416,1435,2,449657.97,210199.76,506.4,0.0,4742.37,0.0
462536,1844,417,1435,2,449657.97,210199.76,507.2,0.0,4742.37,0.0
462536,1844,418,1435,2,449657.97,210199.76,508.0,0.0,4742.37,0.0
462536,1844,419,1435,2,449657.97,210199.76,508.8,0.0,4742.37,0.0
462536,1844,420,1435,2,449657.97,210199.76,509.6,0.0,4742.37,0.0
462536,1844,421,1435,2,449657.97,210199.76,510.4,0.0,4742.37,0.0
462536,1844,422,1435,2,449657.97,210199.76,511.2,0.0,4742.37,0.0
462536,1844,423,1435,2,449657.97,210199.76,512.0,0.0,4742.37,0.0
462536,1844,424,1435,2,449657.97,210199.76,512.8,0.0,4742.37,0.0
462536,1844,425,1435,2,449657.97,210199.76,513.6,0.0,4742.37,0.0
462536,1844,426,1435,2,449657.97,210199.76,514.4,0.0,4742.37,0.0
462536,1844,427,1435,2,449657.97,210199.76,515.2,0.0,4742.37,0.0
462536,1844,428,1435,2,449657.97,210199.76,516.0,0.0,4742.37,0.0
462536,1844,429,1435,2,449657.97,210199.76,516.8,0.0,4742.37,0.0
462536,1844,430,1435,2,449657.97,210199.76,517.6,0.0,4742.37,0.0
462536,1844,431,1435,2,449657.97,210199.76,518.4,0.0,4742.37,0.0
462536,1844,432,1435,2,449657.97,210199.76,519.2,0.0,4742.37,0.0
462536,1844,433,1435,2,449657.97,210199.76,520.0,0.0,4742.37,0.0
462536,1844,434,1435,2,449657.97,210199.76,520.8,0.0,4742.37,0.0
462536,1844,435,1435,2,449657.97,210199.76,521.6,0.0,4742.37,0.0
462536,1844,436,1435,2,449657.97,210199.76,522.4,0.0,4742.37,0.0
462536,1844,437,1435,2,449657.97,210199.76,523.2,0.0,4742.37,0.0
462536,1844,438,1435,2,449657.97,210199.76,524.0,0.0,4742.37,0.0
462536,1844,439,1435,2,449658.74,210199.62,524.8,3.5,4743.14,1.21
462536,1844,440,1435,2,449660.92,210199.25,525.6,9.97,4745.36,2.25
462536,1844,441,1435,2,449664.97,210198.59,526.4,18.47,4749.46,2.95
462536,1844,442,1435,2,449670.93,210197.68,527.2,27.14,4755.5,3.01
462536,1844,443,1435,2,449678.5,210196.76,528.0,34.34,4763.13,2.5
462536,1844,444,429444,0,449687.21,210197.11,528.8,39.42,4771.89,1.76
462536,1844,445,429444,0,449695.72,210201.04,529.6,42.6,4781.35,1.1
462536,1844,446,407249,2,449703.13,210207.37,530.4,43.91,4791.11,0.45
462536,1844,447,429444,0,449712.18,210211.69,531.2,45.17,4801.15,0.44
462536,1844,448,429444,0,449721.46,210213.97,532.0,41.22,4810.75,-1.37
462536,1844,449,407255,4,449730.05,210215.37,532.8,35.31,4819.25,-2.05
462536,1844,450,407255,4,449737.25,210212.4,533.6,34.88,4827.05,-0.15
462536,1844,451,407255,4,449743.57,210208.0,534.4,34.53,4834.76,-0.12
462536,1844,452,429444,0,449749.25,210202.9,535.2,34.23,4842.4,-0.1
462536,1844,453,429444,0,449754.19,210197.59,536.0,31.07,4849.65,-1.1
462536,1844,454,429444,0,449759.11,210192.75,536.8,31.07,4856.56,0.0
462536,1844,455,429466,2,449764.79,210188.87,537.6,31.07,4863.46,0.0
462536,1844,456,429822,0,449771.38,210186.87,538.4,31.07,4870.37,0.0
462536,1844,457,429469,2,449778.24,210186.08,539.2,31.07,4877.27,0.0
462536,1844,458,429472,0,449785.08,210185.14,540.0,31.07,4884.18,0.0
462536,1844,459,429472,0,449791.93,210184.29,540.8,31.07,4891.08,0.0
462536,1844,460,446884,2,449798.83,210184.14,541.6,31.07,4897.99,0.0
462536,1844,461,446884,2,449805.73,210184.02,542.4,31.07,4904.89,0.0
462536,1844,462,446884,2,449812.64,210183.89,543.2,31.07,4911.79,0.0
462536,1844,463,446884,2,449819.54,210183.77,544.0,31.07,4918.7,0.0
462536,1844,464,446884,2,449826.44,210183.81,544.8,31.07,4925.6,0.0
462536,1844,465,446884,2,449833.35,210183.87,545.6,31.07,4932.51,0.0
462536,1844,466,446884,2,449840.25,210183.93,546.4,31.07,4939.41,0.0
462536,1844,467,446884,2,449847.15,210183.99,547.2,31.07,4946.32,0.0
462536,1844,468,446884,2,449854.06,210184.05,548.0,31.07,4953.22,0.0
462536,1844,469,446884,2,449860.96,210184.11,548.8,31.07,4960.13,0.0
462536,1844,470,446884,2,449867.87,210184.17,549.6,31.07,4967.03,0.0
462536,1844,471,446884,2,449874.77,210184.23,550.4,31.07,4973.93,0.0
462536,1844,472,446884,2,449881.68,210184.29,551.2,31.07,4980.84,0.0
462536,1844,473,446884,2,449888.58,210184.35,552.0,31.07,4987.74,0.0
462536,1844,474,446884,2,449895.46,210184.84,552.8,31.07,4994.65,0.0
462536,1844,475,446884,2,449902.33,210185.51,553.6,31.07,5001.55,0.0
462536,1844,476,446884,2,449909.2,210186.19,554.4,31.07,5008.46,0.0
462536,1844,477,446884,2,449916.07,210186.87,555.2,31.07,5015.36,0.0
462536,1844,478,446884,2,449922.95,210187.54,556.0,31.07,5022.27,0.0
462536,1844,479,446884,2,449929.82,210188.22,556.8,31.07,5029.17,0.0
462536,1844,480,446884,2,449936.69,210188.89,557.6,31.07,5036.07,0.0
462536,1844,481,446884,2,449943.56,210189.57,558.4,31.07,5042.98,0.0
462536,1844,482,446884,2,449950.43,210190.25,559.2,31.07,5049.88,0.0
462536,1844,483,446884,2,449957.3,210190.92,560.0,31.07,5056.79,0.0
462536,1844,484,446884,2,449964.17,210191.6,560.8,31.07,5063.69,0.0
462536,1844,485,446884,2,449971.04,210192.27,561.6,31.07,5070.6,0.0
462536,1844,486,446884,2,449977.92,210192.95,562.4,31.07,5077.5,0.0
462536,1844,487,446884,2,449984.79,210193.62,563.2,31.07,5084.4,0.0
462536,1844,488,446884,2,449991.66,210194.3,564.0,31.07,5091.31,0.0
462536,1844,489,446884,2,449998.53,210194.97,564.8,31.07,5098.21,0.0
462536,1844,490,446884,2,450005.4,210195.65,565.6,31.07,5105.12,0.0
462536,1844,491,446884,2,450012.27,210196.32,566.4,31.07,5112.02,0.0
462536,1844,492,446884,2,450019.11,210197.27,567.2,31.07,5118.93,0.0
462536,1844,493,446884,2,450025.95,210198.22,568.0,31.07,5125.83,0.0
462536,1844,494,446884,2,450032.79,210199.17,568.8,31.07,5132.74,0.0
462536,1844,495,446884,2,450039.63,210200.12,569.6,31.07,5139.64,0.0
462536,1844,496,446884,2,450046.47,210201.07,570.4,31.07,5146.54,0.0
462536,1844,497,446884,2,450053.34,210201.62,571.2,31.07,5153.45,0.0
462536,1844,498,446884,2,450060.24,210201.99,572.0,31.07,5160.35,0.0
462536,1844,499,1596,2,450067.13,210202.37,572.8,31.07,5167.26,0.0
462536,1844,500,1596,2,450074.03,210202.75,573.6,31.07,5174.16,0.0
462536,1844,501,1596,2,450080.92,210203.12,574.4,31.07,5181.07,0.0
462536,1844,502,1596,2,450087.82,210203.5,575.2,31.07,5187.97,0.0
462536,1844,503,1596,2,450094.71,210203.87,576.0,31.07,5194.88,0.0
462536,1844,504,1596,2,450101.6,210204.25,576.8,31.07,5201.78,0.0
462536,1844,505,1596,2,450108.5,210204.63,577.6,31.07,5208.68,0.0
462536,1844,506,1596,2,450115.39,210205.0,578.4,31.07,5215.59,0.0
462536,1844,507,1596,2,450122.29,210205.38,579.2,31.07,5222.49,0.0
462536,1844,508,1596,2,450129.18,210205.76,580.0,31.07,5229.4,0.0
462536,1844,509,1596,2,450135.54,210206.1,580.8,26.27,5235.77,-1.67
462536,1844,510,1596,2,450141.23,210206.41,581.6,25.0,5241.46,-0.44
462536,1844,511,1596,2,450146.97,210206.73,582.4,25.89,5247.22,0.31
462536,1844,512,1596,2,450152.21,210206.8,583.2,21.24,5252.46,-1.62
462536,1844,513,1596,2,450157.72,210206.82,584.0,24.8,5257.97,1.24
462536,1844,514,1596,2,450163.08,210206.84,584.8,23.43,5263.32,-0.48
462536,1844,515,1596,2,450168.22,210206.87,585.6,22.86,5268.47,-0.2
462536,1844,516,1596,2,450172.79,210206.91,586.4,18.28,5273.04,-1.59
462536,1844,517,1596,2,450176.6,210206.94,587.2,16.03,5276.85,-0.78
462536,1844,518,1596,2,450181.4,210206.98,588.0,21.6,5281.65,1.94
462536,1844,519,1596,2,450185.99,210207.02,588.8,19.7,5286.24,-0.66
462536,1844,520,1596,2,450191.13,210207.06,589.6,23.1,5291.37,1.18
462536,1844,521,1596,2,450196.37,210207.1,590.4,23.61,5296.62,0.18
462536,1844,522,1596,2,450201.24,210207.14,591.2,20.21,5301.49,-1.18
462536,1844,523,1596,2,450204.77,210207.17,592.0,11.49,5305.01,-3.03
462536,1844,524,1596,2,450207.35,210207.19,592.8,11.61,5307.59,0.04
462536,1844,525,1596,2,450211.69,210207.23,593.6,19.53,5311.93,2.75
462536,1844,526,1596,2,450216.4,210207.27,594.4,21.2,5316.64,0.58
462536,1844,527,1596,2,450221.69,210207.31,595.2,23.82,5321.94,0.91
462536,1844,528,1596,2,450226.88,210207.36,596.0,22.9,5327.13,-0.32
462536,1844,529,1596,2,450231.68,210207.39,596.8,20.3,5331.93,-0.9
462536,1844,530,1596,2,450235.92,210207.43,597.6,17.78,5336.16,-0.88
462536,1844,531,1596,2,450239.57,210207.46,598.4,15.15,5339.82,-0.91
462536,1844,532,1596,2,450242.63,210207.48,599.2,12.36,5342.88,-0.97
462536,1844,533,1596,2,450245.06,210207.5,600.0,9.47,5345.3,-1.0
462536,1844,534,1596,2,450246.84,210207.52,600.8,6.62,5347.09,-0.99
462536,1844,535,1596,2,450248.03,210207.53,601.6,4.09,5348.28,-0.88
462536,1844,536,1596,2,450249.31,210207.54,602.4,5.75,5349.56,0.58
462536,1844,537,1596,2,450250.58,210207.55,603.2,5.61,5350.82,-0.05
462536,1844,538,1596,2,450251.73,210207.56,604.0,4.79,5351.98,-0.28
462536,1844,539,1596,2,450252.68,210207.57,604.8,3.72,5352.93,-0.37
462536,1844,540,1596,2,450253.36,210207.57,605.6,2.45,5353.61,-0.44
462536,1844,541,1596,2,450253.77,210207.58,606.4,1.23,5354.02,-0.42
462536,1844,542,1596,2,450253.95,210207.58,607.2,0.38,5354.2,-0.3
462536,1844,543,1596,2,450254.0,210207.58,608.0,0.04,5354.25,-0.12
462536,1844,544,1596,2,450254.0,210207.58,608.8,0.0,5354.25,-0.01
462536,1844,545,1596,2,450254.0,210207.58,609.6,0.0,5354.25,0.0
462536,1844,546,1596,2,450254.0,210207.58,610.4,0.0,5354.25,0.0
462536,1844,547,1596,2,450254.0,210207.58,611.2,0.0,5354.25,0.0
462536,1844,548,1596,2,450254.0,210207.58,612.0,0.0,5354.25,0.0
462536,1844,549,1596,2,450254.0,210207.58,612.8,0.0,5354.25,0.0
462536,1844,550,1596,2,450254.0,210207.58,613.6,0.0,5354.25,0.0
462536,1844,551,1596,2,450254.0,210207.58,614.4,0.0,5354.25,0.0
462536,1844,552,1596,2,450254.0,210207.58,615.2,0.0,5354.25,0.0
462536,1844,553,1596,2,450254.0,210207.58,616.0,0.0,5354.25,0.0
462536,1844,554,1596,2,450254.0,210207.58,616.8,0.0,5354.25,0.0
462536,1844,555,1596,2,450254.0,210207.58,617.6,0.0,5354.25,0.0
462536,1844,556,1596,2,450254.0,210207.58,618.4,0.0,5354.25,0.0
462536,1844,557,1596,2,450254.0,210207.58,619.2,0.0,5354.25,0.0
462536,1844,558,1596,2,450254.0,210207.58,620.0,0.0,5354.25,0.0
462536,1844,559,1596,2,450254.0,210207.58,620.8,0.0,5354.25,0.0
462536,1844,560,1596,2,450254.0,210207.58,621.6,0.0,5354.25,0.0
462536,1844,561,1596,2,450254.0,210207.58,622.4,0.0,5354.25,0.0
462536,1844,562,1596,2,450254.0,210207.58,623.2,0.0,5354.25,0.0
462536,1844,563,1596,2,450254.0,210207.58,624.0,0.0,5354.25,0.0
462536,1844,564,1596,2,450254.0,210207.58,624.8,0.0,5354.25,0.0
462536,1844,565,1596,2,450254.0,210207.58,625.6,0.0,5354.25,0.0
462536,1844,566,1596,2,450254.78,210207.58,626.4,3.5,5355.03,1.21
462536,1844,567,1596,2,450257.18,210207.6,627.2,10.78,5357.42,2.53
462536,1844,568,1596,2,450261.53,210207.64,628.0,19.59,5361.78,3.06
462536,1844,569,1596,2,450267.35,210207.69,628.8,26.21,5367.6,2.3
462536,1844,570,1596,2,450273.89,210207.74,629.6,29.43,5374.14,1.12
462536,1844,571,88378,0,450280.67,210208.13,630.4,30.58,5380.94,0.4
462536,1844,572,88378,0,450287.49,210208.99,631.2,30.93,5387.81,0.12
462536,1844,573,1466,2,450294.38,210209.04,632.0,31.03,5394.71,0.03
462536,1844,574,1466,2,450301.29,210209.04,632.8,31.06,5401.61,0.01
462536,1844,575,1466,2,450308.19,210209.04,633.6,31.07,5408.51,0.0
462536,1844,576,1466,2,450315.09,210209.01,634.4,31.07,5415.42,0.0
462536,1844,577,1466,2,450322.0,210208.97,635.2,31.07,5422.32,0.0
462536,1844,578,88385,0,450328.9,210208.93,636.0,31.07,5429.23,0.0
462536,1844,579,88385,0,450335.81,210208.91,636.8,31.07,5436.13,0.0
462536,1844,580,1593,2,450342.71,210209.01,637.6,31.07,5443.04,0.0
462536,1844,581,1593,2,450349.61,210209.19,638.4,31.07,5449.94,0.0
462536,1844,582,1593,3,450356.43,210212.37,639.2,31.07,5456.84,0.0
462536,1844,583,1593,3,450363.34,210212.55,640.0,31.07,5463.75,0.0
462536,1844,584,1593,3,450370.24,210212.65,640.8,31.07,5470.65,0.0
462536,1844,585,1593,3,450377.13,210213.02,641.6,31.07,5477.56,0.0
462536,1844,586,1593,3,450383.77,210214.85,642.4,31.07,5484.46,0.0
462536,1844,587,429433,0,450390.22,210217.32,643.2,31.07,5491.37,0.0
462536,1844,588,429433,0,450397.5,210220.12,644.0,35.09,5499.16,1.4
462536,1844,589,429433,0,450405.28,210222.85,644.8,37.15,5507.42,0.71
462536,1844,590,88364,3,450413.59,210224.43,645.6,38.1,5515.89,0.33
462536,1844,591,88364,3,450422.87,210224.58,646.4,41.81,5525.18,1.29
462536,1844,592,429433,0,450432.05,210221.48,647.2,43.99,5534.95,0.76
462536,1844,593,429433,0,450440.79,210216.54,648.0,45.21,5545.0,0.42
462536,1844,594,1425,3,450449.66,210211.52,648.8,45.87,5555.19,0.23
462536,1844,595,1425,3,450459.66,210209.54,649.6,46.22,5565.46,0.12
462536,1844,596,1425,3,450469.97,210209.24,650.4,46.4,5575.78,0.06
462536,1844,597,1425,3,450480.3,210209.05,651.2,46.5,5586.11,0.03
462536,1844,598,1425,3,450490.64,210208.86,652.0,46.55,5596.45,0.02
462536,1844,599,1425,3,450500.99,210208.66,652.8,46.58,5606.81,0.01
462536,1844,600,1425,3,450511.34,210208.47,653.6,46.59,5617.16,0.0
462536,1844,601,1425,3,450521.7,210208.28,654.4,46.6,5627.51,0.0
462536,1844,602,1425,3,450532.05,210208.09,655.2,46.6,5637.87,0.0
462536,1844,603,1425,3,450542.41,210207.9,656.0,46.6,5648.23,0.0
462536,1844,604,1425,3,450552.76,210207.71,656.8,46.6,5658.58,0.0
462536,1844,605,1425,3,450563.12,210207.52,657.6,46.6,5668.94,0.0
462536,1844,606,1425,3,450573.47,210207.33,658.4,46.6,5679.29,0.0
462536,1844,607,1425,3,450583.82,210207.13,659.2,46.6,5689.65,0.0
462536,1844,608,1425,3,450594.18,210206.94,660.0,46.6,5700.01,0.0
462536,1844,609,1425,3,450604.53,210206.75,660.8,46.6,5710.36,0.0
462536,1844,610,1425,3,450614.89,210206.56,661.6,46.6,5720.72,0.0
462536,1844,611,1425,3,450625.24,210206.37,662.4,46.6,5731.08,0.0
462536,1844,612,1425,3,450635.6,210206.18,663.2,46.6,5741.43,0.0
462536,1844,613,1425,3,450645.95,210205.99,664.0,46.6,5751.79,0.0
462536,1844,614,1425,3,450656.31,210205.79,664.8,46.6,5762.15,0.0
462536,1844,615,1425,3,450666.66,210205.6,665.6,46.6,5772.5,0.0
462536,1844,616,1425,3,450677.02,210205.41,666.4,46.6,5782.86,0.0
462536,1844,617,1425,3,450687.37,210205.22,667.2,46.6,5793.22,0.0
462536,1844,618,1425,3,450697.73,210205.03,668.0,46.6,5803.57,0.0
462536,1844,619,1425,3,450708.08,210204.84,668.8,46.6,5813.93,0.0
462536,1844,620,1425,3,450718.44,210204.64,669.6,46.6,5824.29,0.0
462536,1844,621,1425,3,450728.79,210204.45,670.4,46.6,5834.64,0.0
462536,1844,622,1425,3,450739.15,210204.26,671.2,46.6,5845.0,0.0
462536,1844,623,1425,3,450749.5,210204.07,672.0,46.6,5855.36,0.0
462536,1844,624,9851,0,450759.86,210203.87,672.8,46.6,5865.71,0.0
462536,1844,625,9851,0,450771.14,210203.35,673.6,50.81,5877.0,1.46
462536,1844,626,1571,2,450783.07,210203.14,674.4,53.71,5888.94,1.01
462536,1844,627,1571,2,450796.29,210203.07,675.2,59.49,5902.16,2.01
462536,1844,628,1571,2,450810.53,210203.0,676.0,64.09,5916.4,1.6
462536,1844,629,1571,2,450825.56,210202.92,676.8,67.66,5931.44,1.24
462536,1844,630,1571,2,450841.2,210202.83,677.6,70.36,5947.07,0.94
462536,1844,631,1571,2,450857.28,210202.75,678.4,72.37,5963.15,0.7
462536,1844,632,1571,2,450873.69,210202.62,679.2,73.85,5979.56,0.51
462536,1844,633,1571,2,450890.34,210202.44,680.0,74.92,5996.21,0.37
462536,1844,634,1571,2,450907.16,210202.25,680.8,75.7,6013.04,0.27
462536,1844,635,1571,2,450924.11,210202.07,681.6,76.26,6029.98,0.19
462536,1844,636,1571,2,450941.14,210201.88,682.4,76.67,6047.02,0.14
462536,1844,637,1571,2,450958.24,210201.7,683.2,76.96,6064.12,0.1
462536,1844,638,1571,2,450975.37,210200.98,684.0,77.16,6081.27,0.07
462536,1844,639,1571,2,450992.49,210199.55,684.8,77.31,6098.45,0.05
462536,1844,640,1571,2,451009.63,210198.11,685.6,77.41,6115.65,0.04
462536,1844,641,1571,2,451026.79,210196.67,686.4,77.49,6132.87,0.03
462536,1844,642,1571,2,451043.96,210195.23,687.2,77.54,6150.1,0.02
462536,1844,643,1571,2,451061.14,210193.79,688.0,77.58,6167.35,0.01
462536,1844,644,1571,2,451078.33,210192.34,688.8,77.61,6184.59,0.01
462536,1844,645,1571,2,451095.52,210190.9,689.6,77.63,6201.84,0.01
462536,1844,646,1571,2,451112.52,210188.17,690.4,77.64,6219.1,0.0
462536,1844,647,1571,2,451129.38,210184.52,691.2,77.65,6236.35,0.0
462536,1844,648,1571,2,451146.25,210180.88,692.0,77.66,6253.61,0.0
462536,1844,649,1571,2,451163.12,210177.24,692.8,77.66,6270.87,0.0
462536,1844,650,1571,2,451179.76,210172.73,693.6,77.67,6288.13,0.0
462536,1844,651,1571,2,451196.2,210167.49,694.4,77.67,6305.39,0.0
462536,1844,652,1571,2,451212.65,210162.25,695.2,77.67,6322.65,0.0
462536,1844,653,1571,2,451229.1,210157.01,696.0,77.67,6339.91,0.0
462536,1844,654,1571,2,451245.54,210151.77,696.8,77.67,6357.17,0.0
462536,1844,655,1571,2,451261.99,210146.53,697.6,77.67,6374.43,0.0
462536,1844,656,1571,2,451278.43,210141.29,698.4,77.67,6391.69,0.0
462536,1844,657,1571,2,451294.32,210134.64,699.2,77.67,6408.95,0.0
462536,1844,658,1571,2,451309.87,210127.15,700.0,77.67,6426.21,0.0
462536,1844,659,1571,2,451325.43,210119.67,700.8,77.67,6443.47,0.0
462536,1844,660,1571,2,451340.98,210112.19,701.6,77.67,6460.73,0.0
462536,1844,661,1571,2,451356.54,210104.71,702.4,77.67,6477.99,0.0
462536,1844,662,1571,2,451372.09,210097.23,703.2,77.67,6495.25,0.0
462536,1844,663,1571,2,451387.04,210088.64,704.0,77.67,6512.51,0.0
462536,1844,664,1571,2,451401.68,210079.5,704.8,77.67,6529.77,0.0
462536,1844,665,1571,2,451416.32,210070.35,705.6,77.67,6547.04,0.0
462536,1844,666,1571,2,451430.96,210061.21,706.4,77.67,6564.3,0.0
462536,1844,667,1571,2,451445.6,210052.06,707.2,77.67,6581.56,0.0
